Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
mobile handy le weight mobile hanging nord series mobile mark,Mobile is very handy and less weight.But mobile is hanging ..Nord series mobiles are not up to the mark,0.9,0.6,pos
nice mobile,Nice mobile,1.0,0.6,pos
like,Like it,0.0,0.0,pos
fast fast charging min quick discharging le hr regular use camera good price though comparison higher one plus made switch samsung yr still happy one plus,"Fast, fast charging(30 min to 75%), quick discharging(less than 24 hrs with regular use). Camera is good for price,though no comparison to higher one pluses .Made a switch from samsung after 12 yrs...still happy about one plus.",0.5538461538461539,0.3547619047619048,pos
battery drain fast display amloiedover performance good,"Battery drain fast, display not amloiedOver all performance is good..",0.6000000000000001,0.44999999999999996,pos
pro premium look supervooc fast charging really fast charge within half hour great battery backup great cam awesome display screen fingerprint sensor fast seamless uicons gaming good believe could better price point owing dimensity processor upgrade camera good per one plus standard miscellaneous free silicon back cover red cable membership month extended warranty month spotify premium,Pros: 1) Premium Looks2) SuperVOOC Fast Charging is really Fast. Charges within half an hour. Great Battery Backup.3) Great Cam4) Awesome Display5) On Screen Fingerprint Sensor is fast.6) Seamless UICons: 1) Gaming is good but I believe could have better at this price point owing to Dimensity Processor upgrade.2) Camera is good but not as per One Plus Standards.Miscellaneous:1) Free Silicon Back Cover2) Red Cable Membership with 3 months extended warranty and 3 months Spotify Premium.,0.47111111111111104,0.3622222222222223,pos
camera good touch speed also one thing u delevary orginal mobile tell look like,Camera not good and touch speed also and one more thing this is u delevary orginal mobile tell me y because this not look like,0.6000000000000001,0.7,pos
back camera good front camera medium quatity,Back camera good but front camera medium quatity,0.30000000000000004,0.35,pos
good,Good,0.6000000000000001,0.7,pos
used around month performance average pin point exact issue overall like phone performance,I have used it for around 2 months and the performance is below average. You can not pin point the exact issues but overall I didn't like the phone's performance.,0.21666666666666665,0.03333333333333333,pos
hanging man use day,It's hanging man!! After the use of 10 days😶,0.0,0.0,pos
mobile good customer service bad due mobile issue ordered mobile also problem mobile found ordered returnand want order mobile going week payment come order mobile happy amazon customer service happy amazon customer service,"Mobile is good  but customer service is very bad.Due to mobile issue, I re-ordered the mobile.There was also a problem in the mobile that was found again.Then I ordered a returnAnd I want to order that mobile again!It is going to be 1 week but payment did not come so that I can order that mobile again.I was not happy with Amazon customer service.I was not happy with Amazon customer service.",0.7283333333333333,0.29500000000000004,pos
phone battery working properly bad output battery phone,My phone battery not working properly and so bad output of battery my phone,0.6666666666666666,-0.6999999999999998,neg
good,Good,0.6000000000000001,0.7,pos
phone working properly video call problem,"Phone not working properly,. video call problem",0.1,0.0,neg
phone mark bettery dying fast overall phone good return kindly accept refund amount,"Phone is not up to the mark, it's bettery dying very fast and overall phone is not good. If I can return kindly accept and refund my amount",0.525,0.375,pos
display darker white camera quality good waste money due brand name buy oppo vivo redmi low price get better oneplus quality phone,Display is darker it's not white and camera quality is not good waste of money due to brand name buy oppo or Vivo or redmi in very low price 15000 get better than this OnePlus quality phone,0.29583333333333334,0.14583333333333334,pos
camera mark per brand,Camera was not up to Mark as per 1+ brand,0.0,0.0,pos
performance exceptional lag fast charge camera battery backup could better price range,Performance Exceptional no lags..Fast charge.Camera and battery backup could have been better at this price range,0.7000000000000001,0.45555555555555555,pos
go one plus bought mobile recently couple week started observing issue normal call unable hear voice side well cannot hear voice well restart mobile order make work called one plus customer care asked reset network setting started working problem facing customer support team asked performance factory reset even one plus customer care team member talking polite manner go one plus especially model issue,"Do not go for one plus, I bought this mobile recently and after couple of weeks started observing issues.1. When I do normal call, unable to hear voice from other side as well as they cannot hear my voice as well.2. I will have restart my mobile in order to make it work.3. I called One Plus customer care and they asked me to reset network settings and it's started working again.4. But same problem facing again and again the customer support team asked me to performance factory reset.5. Even one plus customer care team members not talking in a polite manner.Do not go for one plus. Especially this model having issues.",0.6,-0.0875,pos
month usage phone working well battery backup well day day routine task,After 3 month of usage phone is working well in battery backup as well as day to day routine task.,0.0,0.0,pos
nan,,0.0,0.0,pos
good product excellent camera quality sound quality overall performance,"Very good product with excellent camera quality, sound quality & overall performance",0.5,0.525,pos
achhi baat battery performance fast charging good camera daylight bad dim lightburi baat performance fingerprint reader location fingerprint reader user interface worst part,Achhi Baat:1. Battery performance2. Fast Charging3. Very good Camera in Daylight but bad in dim lightBuri Baat:1. Performance of fingerprint reader2. Location of fingerprint reader3. User Interface is the worst part,0.6733333333333333,-0.13999999999999999,neg
bad,Not bad,0.6666666666666666,-0.6999999999999998,neg
overall good budget phone oneplus get high end feature touch good battery ok camera good compare samsung price phone little heating manageable,"Overall good budget phone by OnePlus , you will get all the high end features in this.Touch is good.Battery is ok .Camera is not good as compare to samsung same price phone.Little heating but manageable.",0.4771428571428572,0.3675,pos
phone hit normally use display good work bettey fast low product like,"Phone is very hit for normally use , display is not good work bettey is very fast low so this product not like for me",0.5375,0.2625,pos
comparing previous samsung phone lower price phone photo quality phone bad better camera phone available lower price amo led display name fast charging one quality phone better go realme phone,"Comparing to my previous samsung phone lower price than this phone, Photo quality of this phone is very bad.Better camera phones available in lower price than this. Amo led display is only in name.Fast charging is the only one quality of this phone.Better go for realme phones.",0.47222222222222227,0.12222222222222227,neg
awesome product like quality good,Awesome product ..I like it ...it's quality is good,0.8,0.85,pos
liked fingerprint side accurate ultimate performance good experience mobile battery life good picture quality ok,I liked Fingerprint by side if it is more accurate ultimate performance.Good experience on this mobile.Battery life is good.Picture quality ok.,0.688888888888889,0.48333333333333334,pos
